id,number,semester,year,user,difficulty,interest,department,workload1,workload2,workload3,workload4
s302_CIS_5050_2021_Spring,5050,Spring,2021,s302,3,3,CIS,3,2,4,4
s303_CIS_1910_2022_Fall,1910,Fall,2022,s303,2,4,CIS,1,1,1,2
s303_CIS_5930_2022_Fall,5930,Fall,2022,s303,2,2,CIS,1,1,3,1
s303_CIS_5010_2022_Spring,5010,Spring,2022,s303,5,4,CIS,4,5,5,5
s303_CIS_5540_2020_Spring,5540,Spring,2020,s303,2,4,CIS,1,2,2,3
s303_CIS_5610_2020_Fall,5610,Fall,2020,s303,1,3,CIS,1,1,2,2
s304_CIS_1950_2021_Fall,1950,Fall,2021,s304,5,5,CIS,5,5,5,5
s304_CIS_2400_2020_Spring,2400,Spring,2020,s304,4,5,CIS,3,5,4,5
s304_CIS_4620_2020_Fall,4620,Fall,2020,s304,1,2,CIS,1,2,1,2
s304_CIS_5660_2021_Fall,5660,Fall,2021,s304,2,3,CIS,3,1,1,1
s304_CIS_3990_2020_Spring,3990,Spring,2020,s304,2,5,CIS,2,2,2,2
s305_CIS_6010_2020_Spring,6010,Spring,2020,s305,3,4,CIS,2,4,4,2
s305_CIS_1250_2021_Fall,1250,Fall,2021,s305,3,1,CIS,4,3,4,4
s305_CIS_4500_2022_Spring,4500,Spring,2022,s305,2,4,CIS,3,2,3,2
s305_CIS_4110_2022_Fall,4110,Fall,2022,s305,2,4,CIS,2,1,1,3
s305_CIS_9990_2021_Spring,9990,Spring,2021,s305,5,2,CIS,4,5,5,5
s306_CIS_5220_2021_Spring,5220,Spring,2021,s306,1,1,CIS,1,1,1,1
s306_CIS_1250_2021_Spring,1250,Spring,2021,s306,1,2,CIS,1,2,2,2
s306_CIS_4710_2021_Fall,4710,Fall,2021,s306,4,5,CIS,3,4,4,3
s306_CIS_8950_2022_Spring,8950,Spring,2022,s306,5,4,CIS,5,4,5,5
s306_CIS_4670_2021_Spring,4670,Spring,2021,s306,2,3,CIS,2,1,1,1
s307_CIS_1050_2020_Spring,1050,Spring,2020,s307,4,2,CIS,5,4,5,5
s307_CIS_5960_2021_Spring,5960,Spring,2021,s307,1,1,CIS,1,1,2,1
s307_CIS_5370_2021_Spring,5370,Spring,2021,s307,4,4,CIS,3,5,5,4
s307_CIS_5920_2022_Fall,5920,Fall,2022,s307,1,2,CIS,1,1,1,1
s307_CIS_5820_2020_Spring,5820,Spring,2020,s307,2,5,CIS,3,1,3,2
s308_CIS_4600_2020_Fall,4600,Fall,2020,s308,4,3,CIS,4,5,4,4
s308_CIS_3800_2021_Fall,3800,Fall,2021,s308,2,5,CIS,3,1,1,1
s308_CIS_5500_2022_Spring,5500,Spring,2022,s308,5,2,CIS,4,5,4,4
s308_CIS_7000_2021_Spring,7000,Spring,2021,s308,2,2,CIS,1,2,2,2
s308_CIS_5910_2021_Fall,5910,Fall,2021,s308,5,1,CIS,5,5,5,4
s309_CIS_6300_2022_Spring,6300,Spring,2022,s309,1,1,CIS,1,1,1,1
s309_CIS_5230_2020_Fall,5230,Fall,2020,s309,1,4,CIS,2,1,1,2
s309_CIS_3990_2021_Fall,3990,Fall,2021,s309,5,1,CIS,5,5,5,5
s309_CIS_5900_2020_Spring,5900,Spring,2020,s309,3,2,CIS,2,3,2,4
s309_CIS_6010_2022_Fall,6010,Fall,2022,s309,1,4,CIS,1,1,2,2
s310_CIS_8000_2020_Fall,8000,Fall,2020,s310,3,4,CIS,2,2,4,2
s310_CIS_5180_2021_Spring,5180,Spring,2021,s310,5,4,CIS,5,5,4,5
s310_CIS_8000_2022_Fall,8000,Fall,2022,s310,3,1,CIS,4,4,3,3
s310_CIS_5940_2022_Fall,5940,Fall,2022,s310,5,5,CIS,5,5,5,5
s310_CIS_5640_2021_Spring,5640,Spring,2021,s310,5,4,CIS,4,4,4,4
s311_CIS_1940_2022_Spring,1940,Spring,2022,s311,5,5,CIS,5,5,5,4
s311_CIS_0099_2020_Spring,0099,Spring,2020,s311,5,5,CIS,4,4,4,5
s311_CIS_1920_2021_Fall,1920,Fall,2021,s311,2,4,CIS,2,3,3,1
s311_CIS_5200_2022_Fall,5200,Fall,2022,s311,3,4,CIS,4,3,4,3
s311_CIS_1950_2021_Spring,1950,Spring,2021,s311,3,2,CIS,2,3,4,2
s312_CIS_0099_2021_Spring,0099,Spring,2021,s312,2,3,CIS,2,1,3,3
s312_CIS_6100_2022_Fall,6100,Fall,2022,s312,4,4,CIS,4,3,3,5
s312_CIS_4550_2020_Fall,4550,Fall,2020,s312,2,5,CIS,3,3,1,1
s312_CIS_1950_2022_Fall,1950,Fall,2022,s312,1,5,CIS,2,1,1,1
s312_CIS_8000_2020_Fall,8000,Fall,2020,s312,5,3,CIS,5,4,5,5
s313_CIS_6730_2021_Fall,6730,Fall,2021,s313,3,5,CIS,3,2,3,3
s313_CIS_9990_2021_Spring,9990,Spring,2021,s313,2,5,CIS,3,2,3,3
s313_CIS_5410_2020_Spring,5410,Spring,2020,s313,3,2,CIS,4,4,3,3
s313_CIS_1200_2021_Spring,1200,Spring,2021,s313,3,1,CIS,2,4,2,3
s313_CIS_5010_2020_Fall,5010,Fall,2020,s313,3,5,CIS,4,3,3,2
s314_CIS_6700_2020_Spring,6700,Spring,2020,s314,1,5,CIS,1,2,1,1
s314_CIS_4710_2021_Spring,4710,Spring,2021,s314,1,1,CIS,1,2,1,1
s314_CIS_2400_2021_Fall,2400,Fall,2021,s314,4,5,CIS,5,4,4,5
s314_CIS_5190_2021_Spring,5190,Spring,2021,s314,1,5,CIS,1,2,1,1
s314_CIS_5730_2020_Spring,5730,Spring,2020,s314,2,4,CIS,3,3,2,2
s315_CIS_5630_2021_Spring,5630,Spring,2021,s315,4,3,CIS,4,3,3,5
s315_CIS_5150_2020_Fall,5150,Fall,2020,s315,1,2,CIS,1,1,1,2
s315_CIS_5620_2021_Fall,5620,Fall,2021,s315,3,3,CIS,4,4,4,4
s315_CIS_5220_2021_Spring,5220,Spring,2021,s315,5,2,CIS,5,5,5,4
s315_CIS_6820_2020_Fall,6820,Fall,2020,s315,1,4,CIS,1,1,1,2
s316_CIS_1960_2021_Fall,1960,Fall,2021,s316,1,5,CIS,2,1,1,1
s316_CIS_4620_2020_Fall,4620,Fall,2020,s316,2,1,CIS,3,2,2,3
s316_CIS_4980_2022_Spring,4980,Spring,2022,s316,4,2,CIS,3,4,5,3
s316_CIS_5660_2021_Fall,5660,Fall,2021,s316,4,3,CIS,5,5,3,5
s316_CIS_5200_2022_Spring,5200,Spring,2022,s316,4,1,CIS,4,3,4,5
s317_CIS_5470_2021_Spring,5470,Spring,2021,s317,1,1,CIS,1,1,1,2
s317_CIS_5630_2022_Fall,5630,Fall,2022,s317,1,3,CIS,2,2,1,1
s317_CIS_5710_2020_Spring,5710,Spring,2020,s317,2,1,CIS,1,3,1,1
s317_CIS_5530_2022_Spring,5530,Spring,2022,s317,3,3,CIS,4,3,4,2
s317_CIS_1200_2021_Spring,1200,Spring,2021,s317,5,5,CIS,4,4,4,4
s318_CIS_6400_2021_Spring,6400,Spring,2021,s318,1,4,CIS,1,1,1,1
s318_CIS_6820_2020_Fall,6820,Fall,2020,s318,3,1,CIS,2,4,3,2
s318_CIS_4100_2022_Spring,4100,Spring,2022,s318,5,1,CIS,4,4,5,5
s318_CIS_2610_2021_Fall,2610,Fall,2021,s318,1,4,CIS,1,2,1,1
s318_CIS_5210_2021_Fall,5210,Fall,2021,s318,3,4,CIS,4,4,3,2
s319_CIS_5940_2020_Fall,5940,Fall,2020,s319,2,1,CIS,2,2,1,2
s319_CIS_5960_2022_Spring,5960,Spring,2022,s319,1,4,CIS,1,2,1,1
s319_CIS_5920_2022_Spring,5920,Spring,2022,s319,3,2,CIS,3,4,2,4
s319_CIS_1600_2022_Spring,1600,Spring,2022,s319,1,2,CIS,1,1,1,1
s319_CIS_5900_2021_Spring,5900,Spring,2021,s319,5,1,CIS,5,5,4,5
s320_CIS_5900_2022_Fall,5900,Fall,2022,s320,2,5,CIS,1,1,3,3
s320_CIS_5800_2021_Spring,5800,Spring,2021,s320,3,1,CIS,3,3,2,4
s320_CIS_5500_2021_Fall,5500,Fall,2021,s320,1,3,CIS,2,1,1,2
s320_CIS_1930_2022_Fall,1930,Fall,2022,s320,3,1,CIS,2,4,2,2
s320_CIS_5420_2020_Spring,5420,Spring,2020,s320,4,1,CIS,5,5,5,4
s321_CIS_1940_2022_Fall,1940,Fall,2022,s321,5,3,CIS,4,5,4,5
s321_CIS_5990_2021_Spring,5990,Spring,2021,s321,4,5,CIS,5,4,5,5
s321_CIS_1950_2020_Spring,1950,Spring,2020,s321,3,4,CIS,2,2,3,4
s321_CIS_5680_2021_Fall,5680,Fall,2021,s321,3,3,CIS,4,4,3,3
s321_CIS_8100_2021_Spring,8100,Spring,2021,s321,5,3,CIS,4,5,5,5
s322_CIS_3410_2021_Fall,3410,Fall,2021,s322,1,2,CIS,1,1,1,2
s322_CIS_5610_2022_Fall,5610,Fall,2022,s322,5,1,CIS,4,5,5,5
s322_CIS_1600_2021_Spring,1600,Spring,2021,s322,1,5,CIS,1,2,1,2
s322_CIS_5510_2022_Spring,5510,Spring,2022,s322,3,3,CIS,4,4,4,3
s322_CIS_5680_2022_Spring,5680,Spring,2022,s322,3,4,CIS,4,3,2,3
s323_CIS_1210_2020_Spring,1210,Spring,2020,s323,2,4,CIS,2,3,2,2
s323_CIS_5010_2020_Fall,5010,Fall,2020,s323,5,1,CIS,5,5,5,5
s323_CIS_5900_2020_Spring,5900,Spring,2020,s323,1,2,CIS,1,1,1,1
s323_CIS_5960_2021_Spring,5960,Spring,2021,s323,4,5,CIS,5,5,3,3
s323_CIS_1250_2021_Spring,1250,Spring,2021,s323,2,3,CIS,2,1,2,3
s324_CIS_5670_2020_Spring,5670,Spring,2020,s324,2,2,CIS,2,1,1,3
s324_CIS_5810_2022_Fall,5810,Fall,2022,s324,2,2,CIS,2,3,2,2
s324_CIS_3980_2022_Spring,3980,Spring,2022,s324,1,3,CIS,1,2,1,2
s324_CIS_3310_2020_Fall,3310,Fall,2020,s324,4,5,CIS,3,4,4,4
s324_CIS_6500_2022_Spring,6500,Spring,2022,s324,1,5,CIS,1,1,1,1
s325_CIS_5910_2022_Spring,5910,Spring,2022,s325,1,3,CIS,1,1,2,2
s325_CIS_6400_2022_Fall,6400,Fall,2022,s325,2,1,CIS,1,3,3,2
s325_CIS_3410_2021_Spring,3410,Spring,2021,s325,5,5,CIS,4,4,5,4
s325_CIS_9950_2021_Spring,9950,Spring,2021,s325,3,2,CIS,4,2,4,4
s325_CIS_7980_2022_Spring,7980,Spring,2022,s325,1,3,CIS,1,1,1,1
s326_CIS_5990_2020_Fall,5990,Fall,2020,s326,3,5,CIS,4,3,3,2
s326_CIS_6770_2022_Fall,6770,Fall,2022,s326,2,5,CIS,3,1,2,1
s326_CIS_3410_2022_Spring,3410,Spring,2022,s326,5,5,CIS,5,5,4,5
s326_CIS_5610_2021_Spring,5610,Spring,2021,s326,4,5,CIS,5,4,5,4
s326_CIS_1980_2021_Fall,1980,Fall,2021,s326,4,2,CIS,5,5,4,4
s327_CIS_3410_2021_Fall,3410,Fall,2021,s327,5,1,CIS,5,5,4,5
s327_CIS_6700_2022_Fall,6700,Fall,2022,s327,5,4,CIS,5,5,5,5
s327_CIS_5990_2020_Fall,5990,Fall,2020,s327,5,2,CIS,5,5,5,5
s327_CIS_1070_2020_Spring,1070,Spring,2020,s327,4,2,CIS,5,5,5,4
s327_CIS_5000_2021_Spring,5000,Spring,2021,s327,2,3,CIS,2,3,2,1
s328_CIS_5590_2020_Spring,5590,Spring,2020,s328,3,5,CIS,2,4,4,4
s328_CIS_4110_2021_Fall,4110,Fall,2021,s328,1,5,CIS,1,2,2,1
s328_CIS_1600_2022_Fall,1600,Fall,2022,s328,3,1,CIS,2,4,3,2
s328_CIS_5990_2022_Fall,5990,Fall,2022,s328,3,3,CIS,4,3,3,3
s328_CIS_5920_2020_Spring,5920,Spring,2020,s328,3,4,CIS,3,4,4,3
s329_CIS_5490_2020_Fall,5490,Fall,2020,s329,2,1,CIS,2,1,3,3
s329_CIS_5810_2021_Spring,5810,Spring,2021,s329,1,4,CIS,1,1,2,1
s329_CIS_3990_2020_Spring,3990,Spring,2020,s329,2,5,CIS,2,1,1,1
s329_CIS_6800_2020_Fall,6800,Fall,2020,s329,2,3,CIS,1,2,1,3
s329_CIS_6010_2021_Spring,6010,Spring,2021,s329,1,4,CIS,1,1,1,1
s330_CIS_3500_2021_Fall,3500,Fall,2021,s330,1,2,CIS,2,2,1,1
s330_CIS_1960_2021_Fall,1960,Fall,2021,s330,5,3,CIS,4,4,5,4
s330_CIS_5260_2021_Fall,5260,Fall,2021,s330,5,4,CIS,5,5,5,4
s330_CIS_6250_2022_Fall,6250,Fall,2022,s330,1,4,CIS,1,1,1,1
s330_CIS_5940_2021_Fall,5940,Fall,2021,s330,5,2,CIS,5,5,5,4
s331_CIS_6250_2021_Spring,6250,Spring,2021,s331,5,4,CIS,5,5,4,5
s331_CIS_1980_2020_Spring,1980,Spring,2020,s331,1,2,CIS,1,1,1,1
s331_CIS_5540_2021_Fall,5540,Fall,2021,s331,3,5,CIS,3,4,2,4
s331_CIS_5630_2022_Spring,5630,Spring,2022,s331,4,2,CIS,3,3,3,4
s331_CIS_5540_2021_Fall,5540,Fall,2021,s331,3,4,CIS,2,4,3,2
s332_CIS_4210_2020_Spring,4210,Spring,2020,s332,1,3,CIS,2,2,2,2
s332_CIS_5520_2022_Spring,5520,Spring,2022,s332,3,5,CIS,2,2,3,2
s332_CIS_1900_2020_Spring,1900,Spring,2020,s332,2,1,CIS,3,2,3,1
s332_CIS_4360_2021_Spring,4360,Spring,2021,s332,2,3,CIS,3,2,1,1
s332_CIS_4600_2020_Spring,4600,Spring,2020,s332,2,1,CIS,1,1,1,3
s333_CIS_5220_2020_Fall,5220,Fall,2020,s333,5,4,CIS,4,4,5,4
s333_CIS_4710_2021_Fall,4710,Fall,2021,s333,4,1,CIS,5,3,4,3
s333_CIS_1100_2022_Spring,1100,Spring,2022,s333,5,3,CIS,5,5,4,5
s333_CIS_6800_2021_Spring,6800,Spring,2021,s333,2,1,CIS,1,2,1,1
s333_CIS_3200_2022_Spring,3200,Spring,2022,s333,2,5,CIS,3,2,2,2
s334_CIS_1890_2021_Fall,1890,Fall,2021,s334,2,4,CIS,2,3,1,3
s334_CIS_4190_2021_Fall,4190,Fall,2021,s334,5,2,CIS,4,4,5,5
s334_CIS_6400_2020_Fall,6400,Fall,2020,s334,3,1,CIS,2,4,2,3
s334_CIS_5530_2020_Fall,5530,Fall,2020,s334,1,5,CIS,1,2,1,1
s334_CIS_1810_2022_Spring,1810,Spring,2022,s334,1,3,CIS,2,2,2,1
s335_CIS_5540_2022_Spring,5540,Spring,2022,s335,4,1,CIS,3,3,5,3
s335_CIS_2330_2021_Fall,2330,Fall,2021,s335,5,3,CIS,4,4,5,5
s335_CIS_7980_2020_Fall,7980,Fall,2020,s335,1,4,CIS,2,1,2,1
s335_CIS_1900_2021_Spring,1900,Spring,2021,s335,4,3,CIS,5,3,5,5
s335_CIS_5530_2020_Spring,5530,Spring,2020,s335,2,5,CIS,3,3,1,1
s336_CIS_5590_2022_Spring,5590,Spring,2022,s336,1,3,CIS,2,2,1,1
s336_CIS_5610_2021_Spring,5610,Spring,2021,s336,3,2,CIS,4,2,3,3
s336_CIS_5450_2022_Spring,5450,Spring,2022,s336,1,3,CIS,1,1,1,1
s336_CIS_1600_2022_Spring,1600,Spring,2022,s336,5,1,CIS,4,4,5,5
s336_CIS_5930_2021_Fall,5930,Fall,2021,s336,4,2,CIS,5,4,3,5
s337_CIS_1880_2022_Fall,1880,Fall,2022,s337,1,5,CIS,2,1,1,1
s337_CIS_4190_2021_Spring,4190,Spring,2021,s337,3,2,CIS,2,3,2,3
s337_CIS_5570_2022_Fall,5570,Fall,2022,s337,3,5,CIS,2,4,3,4
s337_CIS_5470_2021_Spring,5470,Spring,2021,s337,3,3,CIS,4,3,3,2
s337_CIS_8100_2020_Fall,8100,Fall,2020,s337,3,5,CIS,4,2,4,4
s338_CIS_1910_2021_Fall,1910,Fall,2021,s338,3,3,CIS,3,2,2,3
s338_CIS_4980_2021_Spring,4980,Spring,2021,s338,4,3,CIS,5,3,4,4
s338_CIS_5570_2022_Fall,5570,Fall,2022,s338,1,4,CIS,1,2,1,1
s338_CIS_5550_2020_Fall,5550,Fall,2020,s338,4,1,CIS,3,5,5,4
s338_CIS_5940_2020_Fall,5940,Fall,2020,s338,3,4,CIS,4,2,2,4
s339_CIS_6730_2021_Fall,6730,Fall,2021,s339,5,4,CIS,5,5,5,5
s339_CIS_6250_2020_Fall,6250,Fall,2020,s339,1,4,CIS,2,1,2,1
s339_CIS_6800_2020_Fall,6800,Fall,2020,s339,5,1,CIS,5,5,5,5
s339_CIS_5550_2022_Fall,5550,Fall,2022,s339,4,5,CIS,3,4,5,3
s339_CIS_5810_2020_Spring,5810,Spring,2020,s339,2,2,CIS,2,2,2,1
s340_CIS_1910_2021_Spring,1910,Spring,2021,s340,5,3,CIS,4,4,5,5
s340_CIS_9990_2021_Fall,9990,Fall,2021,s340,5,4,CIS,5,5,5,5
s340_CIS_5230_2020_Spring,5230,Spring,2020,s340,4,3,CIS,5,3,5,5
s340_CIS_5990_2022_Spring,5990,Spring,2022,s340,4,1,CIS,3,5,5,5
s340_CIS_5820_2020_Spring,5820,Spring,2020,s340,4,4,CIS,5,4,5,3
s341_CIS_4000_2021_Fall,4000,Fall,2021,s341,4,4,CIS,5,4,5,4
s341_CIS_8000_2021_Spring,8000,Spring,2021,s341,4,2,CIS,3,5,3,5
s341_CIS_4970_2020_Spring,4970,Spring,2020,s341,5,2,CIS,5,5,5,5
s341_CIS_2620_2020_Fall,2620,Fall,2020,s341,4,4,CIS,5,3,4,5
s341_CIS_6200_2020_Spring,6200,Spring,2020,s341,5,4,CIS,5,4,5,5
s342_CIS_8990_2020_Spring,8990,Spring,2020,s342,2,5,CIS,3,1,1,2
s342_CIS_5710_2021_Spring,5710,Spring,2021,s342,4,5,CIS,3,3,4,5
s342_CIS_2620_2020_Spring,2620,Spring,2020,s342,5,2,CIS,4,5,4,5
s342_CIS_2400_2021_Fall,2400,Fall,2021,s342,5,1,CIS,5,5,4,5
s342_CIS_6820_2022_Fall,6820,Fall,2022,s342,5,5,CIS,5,5,4,4
s343_CIS_4710_2020_Fall,4710,Fall,2020,s343,3,1,CIS,2,2,3,3
s343_CIS_7000_2021_Fall,7000,Fall,2021,s343,3,5,CIS,3,4,2,3
s343_CIS_7980_2021_Spring,7980,Spring,2021,s343,4,3,CIS,5,4,4,4
s343_CIS_4010_2021_Spring,4010,Spring,2021,s343,3,1,CIS,4,4,3,4
s343_CIS_1980_2022_Fall,1980,Fall,2022,s343,4,3,CIS,4,5,5,3
s344_CIS_5370_2020_Spring,5370,Spring,2020,s344,2,2,CIS,3,2,3,2
s344_CIS_4010_2022_Fall,4010,Fall,2022,s344,2,2,CIS,2,2,3,3
s344_CIS_4100_2021_Spring,4100,Spring,2021,s344,4,1,CIS,4,5,4,3
s344_CIS_1910_2020_Fall,1910,Fall,2020,s344,3,4,CIS,2,4,3,3
s344_CIS_5730_2021_Spring,5730,Spring,2021,s344,1,4,CIS,1,1,1,1
s345_CIS_1950_2021_Spring,1950,Spring,2021,s345,1,2,CIS,1,1,2,2
s345_CIS_1940_2021_Spring,1940,Spring,2021,s345,4,3,CIS,4,3,4,3
s345_CIS_6600_2020_Spring,6600,Spring,2020,s345,2,5,CIS,1,2,1,3
s345_CIS_5200_2021_Spring,5200,Spring,2021,s345,1,2,CIS,1,1,1,2
s345_CIS_3900_2020_Spring,3900,Spring,2020,s345,4,2,CIS,5,3,4,3
s346_CIS_4410_2022_Spring,4410,Spring,2022,s346,5,3,CIS,4,5,5,5
s346_CIS_2330_2020_Fall,2330,Fall,2020,s346,4,4,CIS,3,4,5,5
s346_CIS_4550_2022_Spring,4550,Spring,2022,s346,3,1,CIS,4,4,2,4
s346_CIS_5810_2022_Spring,5810,Spring,2022,s346,3,2,CIS,4,4,2,2
s346_CIS_1050_2022_Fall,1050,Fall,2022,s346,3,4,CIS,4,3,2,4
s347_CIS_5810_2021_Spring,5810,Spring,2021,s347,2,2,CIS,1,3,2,2
s347_CIS_5190_2022_Spring,5190,Spring,2022,s347,5,3,CIS,5,5,5,4
s347_CIS_4210_2020_Spring,4210,Spring,2020,s347,5,5,CIS,5,4,4,5
s347_CIS_5190_2022_Fall,5190,Fall,2022,s347,2,1,CIS,1,1,3,2
s347_CIS_4230_2021_Fall,4230,Fall,2021,s347,5,5,CIS,5,4,5,5
s348_CIS_1070_2022_Spring,1070,Spring,2022,s348,3,5,CIS,4,2,3,3
s348_CIS_4100_2020_Spring,4100,Spring,2020,s348,3,4,CIS,3,3,3,2
s348_CIS_1900_2020_Spring,1900,Spring,2020,s348,4,1,CIS,4,4,3,4
s348_CIS_5020_2021_Fall,5020,Fall,2021,s348,1,2,CIS,2,1,2,1
s348_CIS_5480_2021_Fall,5480,Fall,2021,s348,4,1,CIS,5,4,4,5
s349_CIS_5400_2020_Fall,5400,Fall,2020,s349,1,2,CIS,1,1,2,2
s349_CIS_1100_2022_Fall,1100,Fall,2022,s349,3,2,CIS,3,2,4,2
s349_CIS_5680_2021_Spring,5680,Spring,2021,s349,1,1,CIS,2,2,2,1
s349_CIS_5960_2021_Spring,5960,Spring,2021,s349,5,4,CIS,4,4,5,5
s349_CIS_4210_2021_Spring,4210,Spring,2021,s349,5,5,CIS,5,5,4,4
s350_CIS_3310_2022_Spring,3310,Spring,2022,s350,4,4,CIS,3,5,4,3
s350_CIS_5350_2021_Spring,5350,Spring,2021,s350,4,1,CIS,5,5,4,5
s350_CIS_5050_2022_Spring,5050,Spring,2022,s350,3,5,CIS,2,2,2,4
s350_CIS_5990_2021_Spring,5990,Spring,2021,s350,3,2,CIS,2,3,2,3
s350_CIS_6200_2020_Fall,6200,Fall,2020,s350,1,5,CIS,1,1,2,1
s351_CIS_7000_2021_Spring,7000,Spring,2021,s351,3,1,CIS,4,2,3,4
s351_CIS_6600_2020_Fall,6600,Fall,2020,s351,3,5,CIS,4,2,4,3
s351_CIS_1960_2020_Spring,1960,Spring,2020,s351,4,5,CIS,5,3,3,5
s351_CIS_3900_2022_Fall,3900,Fall,2022,s351,2,3,CIS,2,2,3,2
s351_CIS_5820_2022_Spring,5820,Spring,2022,s351,5,5,CIS,5,5,4,5
s352_CIS_1070_2020_Spring,1070,Spring,2020,s352,3,3,CIS,4,3,2,4
s352_CIS_5910_2022_Fall,5910,Fall,2022,s352,1,3,CIS,1,1,1,1
s352_CIS_5150_2020_Fall,5150,Fall,2020,s352,5,4,CIS,4,4,4,4
s352_CIS_3410_2022_Spring,3410,Spring,2022,s352,3,5,CIS,4,3,4,3
s352_CIS_5930_2020_Fall,5930,Fall,2020,s352,5,3,CIS,5,5,5,5
s353_CIS_5820_2020_Spring,5820,Spring,2020,s353,3,2,CIS,3,3,3,4
s353_CIS_6600_2021_Fall,6600,Fall,2021,s353,1,5,CIS,1,2,1,1
s353_CIS_1900_2020_Spring,1900,Spring,2020,s353,3,3,CIS,4,2,2,4
s353_CIS_6500_2022_Spring,6500,Spring,2022,s353,1,3,CIS,1,2,1,2
s353_CIS_4610_2020_Spring,4610,Spring,2020,s353,3,1,CIS,4,2,3,2
s354_CIS_1070_2020_Spring,1070,Spring,2020,s354,5,3,CIS,4,5,5,5
s354_CIS_8990_2022_Spring,8990,Spring,2022,s354,5,1,CIS,5,4,5,5
s354_CIS_3200_2021_Spring,3200,Spring,2021,s354,5,2,CIS,5,5,4,4
s354_CIS_5650_2022_Fall,5650,Fall,2022,s354,5,5,CIS,5,5,4,5
s354_CIS_3990_2021_Fall,3990,Fall,2021,s354,5,4,CIS,5,5,5,5
s355_CIS_4550_2021_Fall,4550,Fall,2021,s355,5,5,CIS,5,4,5,4
s355_CIS_2610_2020_Spring,2610,Spring,2020,s355,4,5,CIS,4,3,5,3
s355_CIS_1970_2020_Spring,1970,Spring,2020,s355,4,5,CIS,5,5,5,3
s355_CIS_1920_2021_Spring,1920,Spring,2021,s355,3,2,CIS,2,4,3,2
s355_CIS_5560_2021_Spring,5560,Spring,2021,s355,2,1,CIS,1,1,1,2
s356_CIS_5370_2022_Spring,5370,Spring,2022,s356,3,3,CIS,4,3,3,3
s356_CIS_3900_2022_Fall,3900,Fall,2022,s356,4,1,CIS,5,5,3,4
s356_CIS_5150_2021_Spring,5150,Spring,2021,s356,1,4,CIS,2,1,2,2
s356_CIS_5260_2020_Spring,5260,Spring,2020,s356,1,4,CIS,1,1,1,2
s356_CIS_5730_2022_Fall,5730,Fall,2022,s356,2,4,CIS,2,2,3,2
s357_CIS_1950_2020_Spring,1950,Spring,2020,s357,2,1,CIS,3,3,2,3
s357_CIS_5950_2022_Fall,5950,Fall,2022,s357,1,2,CIS,1,1,1,1
s357_CIS_1950_2020_Fall,1950,Fall,2020,s357,3,3,CIS,2,2,2,3
s357_CIS_5930_2020_Spring,5930,Spring,2020,s357,3,5,CIS,3,2,3,3
s357_CIS_5370_2022_Fall,5370,Fall,2022,s357,5,4,CIS,5,5,5,4
s358_CIS_6400_2020_Spring,6400,Spring,2020,s358,5,5,CIS,5,4,4,5
s358_CIS_5500_2021_Spring,5500,Spring,2021,s358,3,1,CIS,4,3,4,2
s358_CIS_4980_2022_Fall,4980,Fall,2022,s358,5,2,CIS,5,5,5,4
s358_CIS_3900_2022_Fall,3900,Fall,2022,s358,3,4,CIS,3,3,2,2
s358_CIS_4360_2020_Spring,4360,Spring,2020,s358,5,4,CIS,5,4,5,5
s359_CIS_6770_2020_Fall,6770,Fall,2020,s359,5,4,CIS,5,5,4,4
s359_CIS_1980_2022_Fall,1980,Fall,2022,s359,1,2,CIS,2,2,1,1
s359_CIS_9990_2021_Spring,9990,Spring,2021,s359,2,2,CIS,3,2,2,3
s359_CIS_3900_2021_Spring,3900,Spring,2021,s359,4,4,CIS,5,5,5,4
s359_CIS_4100_2022_Spring,4100,Spring,2022,s359,3,5,CIS,3,3,3,3
s360_CIS_6250_2021_Spring,6250,Spring,2021,s360,5,4,CIS,5,5,5,5
s360_CIS_5190_2021_Fall,5190,Fall,2021,s360,2,1,CIS,3,1,3,3
s360_CIS_5200_2022_Spring,5200,Spring,2022,s360,3,4,CIS,2,2,2,3
s360_CIS_5000_2022_Spring,5000,Spring,2022,s360,4,3,CIS,3,3,3,4
s360_CIS_5570_2020_Fall,5570,Fall,2020,s360,2,1,CIS,2,1,3,1
s361_CIS_5680_2021_Fall,5680,Fall,2021,s361,5,2,CIS,5,5,4,5
s361_CIS_5930_2020_Spring,5930,Spring,2020,s361,3,5,CIS,2,2,3,2
s361_CIS_4000_2020_Fall,4000,Fall,2020,s361,1,1,CIS,1,1,2,2
s361_CIS_1940_2022_Spring,1940,Spring,2022,s361,3,1,CIS,3,3,4,3
s361_CIS_5660_2022_Fall,5660,Fall,2022,s361,1,4,CIS,1,2,1,2
s362_CIS_5150_2020_Spring,5150,Spring,2020,s362,2,5,CIS,3,2,1,3
s362_CIS_4000_2021_Fall,4000,Fall,2021,s362,5,3,CIS,5,4,5,5
s362_CIS_8990_2020_Fall,8990,Fall,2020,s362,4,4,CIS,4,3,3,5
s362_CIS_1100_2020_Fall,1100,Fall,2020,s362,4,1,CIS,4,3,5,5
s362_CIS_5220_2020_Spring,5220,Spring,2020,s362,4,4,CIS,5,4,5,5
s363_CIS_5800_2022_Fall,5800,Fall,2022,s363,5,4,CIS,5,5,5,4
s363_CIS_5480_2021_Fall,5480,Fall,2021,s363,3,1,CIS,4,4,3,4
